sex,race,lsat,grad,bar1,bar2,age,gender,parttime,male,race1_asian,race1_black,race1_hisp,race1_other,race1_white,pass_bar,bar,tier,dnn_bar_pass_prediction,gpa,PROXY_0.10_race1_asian,PROXY_0.10_race1_black,PROXY_0.10_race1_hisp,PROXY_0.10_race1_other,PROXY_0.10_race1_white,PROXY_0.20_race1_asian,PROXY_0.20_race1_black,PROXY_0.20_race1_hisp,PROXY_0.20_race1_other,PROXY_0.20_race1_white,PROXY_0.30_race1_asian,PROXY_0.30_race1_black,PROXY_0.30_race1_hisp,PROXY_0.30_race1_other,PROXY_0.30_race1_white,PROXY_0.40_race1_asian,PROXY_0.40_race1_black,PROXY_0.40_race1_hisp,PROXY_0.40_race1_other,PROXY_0.40_race1_white,PROXY_0.50_race1_asian,PROXY_0.50_race1_black,PROXY_0.50_race1_hisp,PROXY_0.50_race1_other,PROXY_0.50_race1_white
2.0,7.0,46.0,1.0,0,1,-67.0,1.0,0.0,1.0,0,0,0,0,1,1,2,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1.0,7.0,21.0,1.0,1,1,-54.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2.0,7.0,39.0,1.0,1,1,-61.0,1.0,0.0,1.0,0,0,0,0,1,1,1,6.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.0,4.0,44.0,1.0,1,1,-58.0,0.0,0.0,0.0,0,0,1,0,0,1,1,4.0,0.9758194,3.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,3.0,25.0,1.0,1,1,-62.0,0.0,0.0,0.0,0,1,0,0,0,1,1,4.0,0.9758194,3.3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2.0,7.0,31.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2.0,7.0,37.0,1.0,1,1,-66.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2.0,7.0,39.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2.0,7.0,42.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1.0,7.0,30.0,1.0,1,1,-57.0,0.0,0.0,0.0,0,0,0,0,1,1,1,2.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,2.0,36.0,1.0,1,1,-60.0,0.0,0.0,0.0,1,0,0,0,0,1,1,3.0,0.9758194,3.3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2.0,5.0,39.5,1.0,1,1,-61.0,1.0,0.0,1.0,0,0,1,0,0,1,1,6.0,0.9758194,3.3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2.0,7.0,30.5,1.0,1,1,-59.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,7.0,30.5,1.0,1,1,-61.0,0.0,0.0,0.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.0,7.0,44.0,1.0,1,1,-55.0,0.0,0.0,0.0,0,0,0,0,1,1,1,6.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1.0,7.0,35.0,1.0,1,1,-61.0,0.0,0.0,0.0,0,0,0,0,1,1,1,5.0,0.9758194,3.3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2.0,7.0,33.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,2.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2.0,7.0,39.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2.0,2.0,40.0,1.0,1,1,-68.0,1.0,0.0,1.0,1,0,0,0,0,1,1,5.0,0.9758194,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2.0,7.0,33.0,1.0,1,1,-56.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.0,7.0,37.0,1.0,1,1,-61.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2.0,7.0,39.0,1.0,1,1,-60.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2.0,7.0,39.0,1.0,1,1,-44.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1.0,7.0,38.0,1.0,1,1,-53.0,0.0,0.0,0.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2.0,7.0,46.0,1.0,1,1,-61.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2.0,7.0,40.0,1.0,1,1,-60.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2.0,3.0,28.0,1.0,1,1,-61.0,1.0,0.0,1.0,0,1,0,0,0,1,1,4.0,0.9758194,3.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2.0,7.0,44.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2.0,7.0,39.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2.0,4.0,32.0,1.0,1,1,-66.0,1.0,0.0,1.0,0,0,1,0,0,1,1,4.0,0.9758194,3.3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2.0,7.0,37.0,1.0,1,1,-60.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1.0,7.0,33.5,1.0,1,1,-43.0,0.0,0.0,0.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1.0,7.0,42.0,1.0,1,1,-59.0,0.0,0.0,0.0,0,0,0,0,1,1,1,5.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2.0,7.0,41.0,1.0,1,1,-63.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.0,7.0,35.0,1.0,0,0,-60.0,0.0,0.0,0.0,0,0,0,0,1,0,0,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1.0,7.0,41.0,1.0,1,1,-60.0,0.0,0.0,0.0,0,0,0,0,1,1,1,5.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2.0,7.0,39.0,1.0,1,1,-58.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.0,7.0,32.0,1.0,0,1,-60.0,0.0,0.0,0.0,0,0,0,0,1,1,2,3.0,0.9758194,3.3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1.0,7.0,39.0,1.0,1,1,-61.0,0.0,0.0,0.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1.0,7.0,34.0,1.0,1,1,-59.0,0.0,0.0,0.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2.0,7.0,28.0,1.0,1,1,-59.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1.0,7.0,48.0,1.0,1,1,-62.0,0.0,0.0,0.0,0,0,0,0,1,1,1,5.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1.0,7.0,36.0,1.0,1,1,-52.0,0.0,0.0,0.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1.0,7.0,28.0,1.0,0,0,-66.0,0.0,0.0,0.0,0,0,0,0,1,0,0,2.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.0,2.0,33.0,1.0,1,1,-62.0,0.0,0.0,0.0,1,0,0,0,0,1,1,5.0,0.9758194,3.3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2.0,7.0,30.0,1.0,0,0,-40.0,1.0,1.0,1.0,0,0,0,0,1,0,0,3.0,0.9758194,3.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2.0,7.0,43.0,1.0,1,1,-63.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.0,7.0,38.0,1.0,1,1,-53.0,0.0,0.0,0.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1.0,4.0,36.0,1.0,1,1,-55.0,0.0,0.0,0.0,0,0,1,0,0,1,1,4.0,0.9758194,3.3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2.0,2.0,40.0,1.0,1,1,-61.0,1.0,0.0,1.0,1,0,0,0,0,1,1,5.0,0.9758194,3.3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1.0,7.0,39.5,1.0,1,1,-60.0,0.0,0.0,0.0,0,0,0,0,1,1,1,5.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2.0,7.0,39.0,1.0,1,1,-60.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2.0,7.0,46.0,1.0,1,1,-60.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2.0,7.0,31.0,1.0,1,1,-60.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2.0,7.0,31.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,2.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2.0,7.0,43.0,1.0,1,1,-63.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2.0,7.0,48.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,6.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.0,7.0,45.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2.0,7.0,42.0,1.0,1,1,-57.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2.0,7.0,40.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.0,3.0,32.0,1.0,1,1,-63.0,0.0,0.0,0.0,0,1,0,0,0,1,1,6.0,0.9758194,3.3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2.0,7.0,35.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1.0,7.0,36.0,1.0,0,1,-67.0,0.0,0.0,0.0,0,0,0,0,1,1,2,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1.0,3.0,25.0,1.0,1,1,-48.0,0.0,0.0,0.0,0,1,0,0,0,1,1,1.0,0.9758194,3.3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2.0,7.0,34.0,1.0,1,1,-60.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2.0,7.0,35.0,1.0,0,0,-56.0,1.0,1.0,1.0,0,0,0,0,1,0,0,5.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2.0,7.0,32.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2.0,7.0,45.0,1.0,1,1,-59.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,7.0,39.0,1.0,1,1,-58.0,0.0,0.0,0.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2.0,6.0,31.5,1.0,1,1,-60.0,1.0,0.0,1.0,0,0,1,0,0,1,1,6.0,0.9758194,3.3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1.0,2.0,29.0,1.0,0,1,-61.0,0.0,0.0,0.0,1,0,0,0,0,1,2,5.0,0.9758194,3.3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,7.0,42.0,1.0,1,1,-60.0,0.0,0.0,0.0,0,0,0,0,1,1,1,5.0,0.9758194,3.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1.0,7.0,34.0,1.0,1,1,-61.0,0.0,0.0,0.0,0,0,0,0,1,1,1,5.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.0,7.0,42.0,1.0,1,1,-60.0,0.0,0.0,0.0,0,0,0,0,1,1,1,5.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1.0,7.0,39.0,1.0,1,1,-61.0,0.0,0.0,0.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1.0,7.0,30.5,1.0,1,1,-61.0,0.0,0.0,0.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,7.0,47.0,1.0,1,1,-61.0,0.0,0.0,0.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.0,7.0,37.0,1.0,1,1,-58.0,0.0,0.0,0.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.0,7.0,28.0,1.0,1,1,-61.0,1.0,0.0,1.0,0,0,0,0,1,1,1,2.0,0.9758194,3.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1.0,3.0,17.0,1.0,0,1,-53.0,0.0,0.0,0.0,0,1,0,0,0,1,2,2.0,0.9758194,3.3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2.0,7.0,41.0,1.0,1,1,-64.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2.0,7.0,41.0,1.0,1,1,-59.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,4.0,16.0,1.0,1,1,-63.0,0.0,0.0,0.0,0,0,1,0,0,1,1,1.0,0.9758194,3.3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2.0,7.0,40.0,1.0,1,1,-59.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2.0,4.0,33.0,1.0,1,1,-56.0,1.0,0.0,1.0,0,0,1,0,0,1,1,4.0,0.9758194,3.3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.0,2.0,32.0,1.0,1,1,-62.0,0.0,0.0,0.0,1,0,0,0,0,1,1,3.0,0.9758194,3.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.0,7.0,37.0,1.0,1,1,-63.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1.0,7.0,43.0,1.0,1,1,-64.0,0.0,0.0,0.0,0,0,0,0,1,1,1,5.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2.0,7.0,32.0,1.0,1,1,-60.0,1.0,0.0,1.0,0,0,0,0,1,1,1,2.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2.0,7.0,37.5,1.0,1,1,-55.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1.0,7.0,47.0,1.0,1,1,-64.0,0.0,0.0,0.0,0,0,0,0,1,1,1,6.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2.0,2.0,34.0,1.0,1,1,-62.0,1.0,0.0,1.0,1,0,0,0,0,1,1,4.0,0.9758194,3.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,7.0,35.0,1.0,1,1,-34.0,0.0,0.0,0.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2.0,7.0,33.5,1.0,1,1,-60.0,1.0,1.0,1.0,0,0,0,0,1,1,1,5.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2.0,7.0,41.0,1.0,1,1,-59.0,1.0,0.0,1.0,0,0,0,0,1,1,1,5.0,0.9758194,3.3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,7.0,34.0,1.0,1,1,-61.0,0.0,0.0,0.0,0,0,0,0,1,1,1,6.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1.0,7.0,44.0,1.0,1,1,-52.0,0.0,0.0,0.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,7.0,40.0,1.0,1,1,-64.0,0.0,0.0,0.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.0,7.0,36.0,1.0,1,1,-61.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1.0,7.0,36.0,1.0,1,1,-47.0,0.0,1.0,0.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2.0,7.0,34.5,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2.0,7.0,39.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2.0,7.0,40.0,1.0,1,1,-61.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2.0,7.0,42.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2.0,7.0,44.0,1.0,1,1,-58.0,1.0,0.0,1.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2.0,7.0,40.0,1.0,0,1,-53.0,1.0,0.0,1.0,0,0,0,0,1,1,2,5.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2.0,8.0,33.5,1.0,1,1,-61.0,1.0,0.0,1.0,0,0,0,1,0,1,1,4.0,0.9758194,3.3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2.0,3.0,46.0,1.0,1,1,-61.0,1.0,0.0,1.0,0,1,0,0,0,1,1,5.0,0.9758194,3.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2.0,7.0,35.0,1.0,0,1,-61.0,1.0,0.0,1.0,0,0,0,0,1,1,2,3.0,0.9758194,3.3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,3.0,37.0,1.0,1,1,-62.0,0.0,0.0,0.0,0,1,0,0,0,1,1,5.0,0.9758194,3.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2.0,3.0,32.5,1.0,0,1,-57.0,1.0,0.0,1.0,0,1,0,0,0,1,2,4.0,0.9758194,3.3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2.0,7.0,39.0,1.0,1,1,-66.0,1.0,0.0,1.0,0,0,0,0,1,1,1,2.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2.0,7.0,44.0,1.0,1,1,-60.0,1.0,0.0,1.0,0,0,0,0,1,1,1,6.0,0.9758194,3.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.0,7.0,30.0,1.0,1,1,-62.0,0.0,0.0,0.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,7.0,39.0,1.0,1,1,-49.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2.0,7.0,39.0,1.0,1,1,-62.0,1.0,0.0,1.0,0,0,0,0,1,1,1,4.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1.0,7.0,32.0,1.0,1,1,-62.0,0.0,0.0,0.0,0,0,0,0,1,1,1,3.0,0.9758194,3.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
